SLB,Solomon Islands,SLB003,Island Sun,islandsun.com.sb,Newspaper-Legacy,Private/Independent,Opposition-Leaning,Generally Reliable,"Urban, Business",en,1999,2024-10-15,Pacific Media Watch,"Second daily, often critical of government",Pro-Business,"Melanesian, Reformist","Anti-Corruption, Pro-Democracy",Pro-Western,Investigative,,
SLB,Solomon Islands,SLB004,Tavuli News,tavulinews.com,Digital-Native,Private/Independent,Investigative/Critical,Generally Reliable,"Youth, Digital","en, pidgin",2019,2024-10-15,Pacific Media Watch,Online investigative news site,Investigative,"Youth-Focused, Digital",Anti-Corruption,Neutral,Digital-First,,
SLB,Solomon Islands,SLB005,Solomon Times Online,solomontimes.com,Digital-Native,Private/Independent,Balanced/Professional,Generally Reliable,"National, International",en,2006,2024-10-15,Pacific Media Watch,"Online news portal, professional standards",Pro-Business,"Professional, National",Balanced,Neutral,Professional,,
SLB,Solomon Islands,SLB006,Wantok (Radio),(Broadcast only),Radio-Legacy,Private/Commercial,Community/Christian Focus,Mixed,"Rural, Christian",pidgin,1990s,2024-10-15,Pacific Media Watch,"Private Christian radio, community focus",Christian-Influenced,"Christian, Community",Moral/Christian Focus,Neutral,Community Radio,,
SLB,Solomon Islands,SLB007,PAOA FM (Radio),(Broadcast only),Radio-Legacy,Private/Commercial,Youth/Entertainment,Mixed,"Youth, Urban","pidgin, en",2000s,2024-10-15,Pacific Media Watch,"Popular youth radio, music focus",Commercial,"Youth, Entertainment",Apolitical,Neutral,Entertainment Focus,,
SLB,Solomon Islands,SLB008,Solomon Business Magazine,(Print/online),Magazine,Private/Independent,Business Focus,Generally Reliable,"Business, Investor",en,2010s,2024-10-15,Pacific Media Watch,"Business magazine, economic focus",Pro-Business,"Elite, Professional",Economic Reform Focus,Pro-Business,Business Focus,,
SLB,Solomon Islands,SLB009,In-depth Solomons,(Blog/Facebook),Blog/Social Media,Independent/Expert,Analytical/Expert,Generally Reliable,"Policy, Experts",en,2010s,2024-10-15,Pacific Media Watch,"Policy analysis blog, expert commentary",Analytical,"Expert, Policy-Focused",Reformist,Neutral,Analytical Blog,,
SLB,Solomon Islands,SLB010,Facebook News Groups,(Various),Social Media Groups,Community-Driven,Variable,Mixed,"Community, Local","pidgin, local langs",N/A,2024-10-15,Pacific Media Watch,Facebook groups important for local news,Community-Based,"Local, Informal",Variable,Variable,Community Forum,,
VANUATU ( VUT) - 10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
VUT,Vanuatu,VUT001,Vanuatu Daily Post,dailypost.vu,Newspaper-Legacy,Private/Independent,Politically Variable,Generally Reliable,"Urban, National","en, fr, bislama",1990,2024-10-15,Pacific Media Watch,"Leading daily newspaper, generally balanced",Pro-Business,"Ni-Vanuatu, Bilingual","Investigative, Critical",Pro-Western (traditionally),Broadsheet,,
VUT,Vanuatu,VUT002,VBTC (Vanuatu Broadcasting & TV Corporation),vbtc.vu,State Broadcaster,State-Owned,Pro-Government,Mixed,National Mass Audience,"bislama, en, fr",1992,2024-10-15,Pacific Media Watch,"Public broadcaster, government-influenced",State-Controlled,"Ni-Vanuatu, National",Pro-Government,Pro-China (increasingly),State Media,,
VUT,Vanuatu,VUT003,Vanuatu Independent,vanuatuindependent.com,Digital-Native,Private/Independent,Opposition/Critical,Generally Reliable,"Urban, Digital","en, bislama",2015,2024-10-15,Pacific Media Watch,"Online news, often critical of government",Investigative,"Reformist, Digital",Anti-Corruption,Neutral,Digital-First,,
VUT,Vanuatu,VUT004,The Vanuatu Nightly News (TV),(Part of VBTC),TV-Legacy,State-Owned,Pro-Government,Mixed,National Mass Audience,"bislama, en",1990s,2024-10-15,Pacific Media Watch,"Main TV news program, government-aligned",State-Controlled,"Ni-Vanuatu, Official",Pro-Government,Pro-Government line,State Propaganda,,
VUT,Vanuatu,VUT005,Vanuatu Trading Post,tradepost.vu,Newspaper-Legacy (Weekly),Private/Independent,Business Focus,Generally Reliable,"Business, Expatriate",en,1977,2024-10-15,Pacific Media Watch,"Weekly newspaper, business/tourism focus",Pro-Business,"Expatriate, Tourism",Apolitical,Pro-Business,Business Focus,,
VUT,Vanuatu,VUT006,96 Buzz FM,(Broadcast only),Radio-Legacy,Private/Commercial,Youth/Entertainment,Mixed,"Youth, Urban","bislama, en",2000s,2024-10-15,Pacific Media Watch,"Popular youth radio, music focus",Commercial,"Youth, Entertainment",Apolitical,Neutral,Entertainment Focus,,
VUT,Vanuatu,VUT007,Vanuatu Business Review,(Print/online),Magazine,Private/Independent,Business/Economic,Generally Reliable,"Business, Investor","en, fr",2010s,2024-10-15,Pacific Media Watch,"Business magazine, economic analysis",Pro-Business,"Elite, Professional",Economic Reform Focus,Pro-Trade,Business Magazine,,
VUT,Vanuatu,VUT008,La Presse (French language),(Limited circulation),Newspaper-Legacy,Private/Community,French-Speaking Community,Mixed,"French-Speaking, Expatriate",fr,1990s,2024-10-15,Pacific Media Watch,French-language newspaper for Francophone community,Community-Focused,"French, Expatriate",Variable,Pro-France,Vernacular,,
VUT,Vanuatu,VUT009,Vanuatu Digest,(Blog/Facebook),Blog/Social Media,Independent/Community,Community Focus,Mixed,"Community, Local","bislama, en",2010s,2024-10-15,Pacific Media Watch,Community news blog/social media,Community-Based,"Local, Informal",Variable,Local Focus,Community Forum,,
VUT,Vanuatu,VUT010,Pacific Island Times (Vanuatu coverage),pacificislandtimes.com,Regional Digital,Regional/Independent,Regional Focus,Generally Reliable,"Regional, International",en,2019,2024-10-15,Pacific Media Watch,Regional online news covering Vanuatu,Regional Focus,Pacific Regional,Neutral,Pro-Pacific,Regional Digital,,
BARBADOS (BRB) - 10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
BRB,Barbados,BRB001,Barbados Today,barbadostoday.bb,Digital-Native,Private/Independent,Opposition-Leaning,Generally Reliable,"National, Digital",en,2010,2024-10-15,Caribbean Media Analysis,"Leading online news, often critical of government",Pro-Business,"Barbadian, Progressive","Anti-Corruption, Investigative",Pro-CARICOM,Digital-First,,
BRB,Barbados,BRB002,Nation News,nationnews.com,Newspaper-Legacy,Corporate (Nation Publishing),Pro-Government (traditionally BLP),Generally Reliable,National Mass Audience,en,1973,2024-10-15,Caribbean Media Analysis,"Largest newspaper, traditionally pro-BLP",Pro-Business,"Barbadian, Mainstream",Pro-Government (BLP),Pro-Western,Broadsheet,,
BRB,Barbados,BRB003,Barbados Advocate,barbadosadvocate.com,Newspaper-Legacy,Private/Independent,Opposition (traditionally DLP),Generally Reliable,"National, Older Readers",en,1895,2024-10-15,Caribbean Media Analysis,"Oldest newspaper, traditionally pro-DLP",Pro-Business,"Barbadian, Traditional",Pro-Opposition (DLP),Pro-Western,Broadsheet,,
BRB,Barbados,BRB004,CBC TV8 (Caribbean Broadcasting Corporation),cbc.bb,State Broadcaster,State-Owned,Pro-Government,Mixed,National Mass Audience,en,1964,2024-10-15,Caribbean Media Analysis,"Public broadcaster, government-influenced",State-Controlled,"Barbadian, National",Pro-Government,Pro-CARICOM,State Media,,
BRB,Barbados,BRB005,Loop Barbados,loopbarbados.com,Digital-Native,Private/Regional,Youth/Digital Focus,Generally Reliable,"Youth, Digital",en,2013,2024-10-15,Caribbean Media Analysis,"Part of Loop Caribbean network, youth-focused",Youth-Focused,"Digital, Urban",Neutral,Pro-Caribbean,Digital-First,,
BRB,Barbados,BRB006,VOB 92.9 FM (Voice of Barbados),vob929.com,Radio-Legacy,Private/Commercial,Balanced/Talk Radio,Generally Reliable,"National, Talk Radio",en,1981,2024-10-15,Caribbean Media Analysis,"Leading talk radio, balanced political coverage",Pro-Business,"Barbadian, Talk Radio",Balanced,Neutral,Talk Radio,,
BRB,Barbados,BRB007,Barbados GIS (Government Information Service),gisbarbados.gov.bb,Government Media,State-Owned,Official Government,Factual (Official),"Government, Public",en,N/A,2024-10-15,Caribbean Media Analysis,Official government information service,State-Controlled,Official,Pro-Government,Official Line,Official Bulletin,,
BRB,Barbados,BRB008,Caribbean Media Corporation (CMC),cmctv.org,Regional Broadcaster,Regional/Intergovernmental,Regional Focus,Generally Reliable,"Regional, Caribbean",en,2000,2024-10-15,Caribbean Media Analysis,Caribbean news agency based in Barbados,Regional Focus,"Caribbean, Professional",Neutral,Pro-CARICOM,Regional Wire,,
BRB,Barbados,BRB009,Barbados Business Authority,(Part of Nation News),Newspaper Section,Corporate (Nation Publishing),Business Focus,Generally Reliable,"Business, Investor",en,2000s,2024-10-15,Caribbean Media Analysis,Business section of Nation News,Pro-Business,"Elite, Professional",Economic Focus,Pro-Business,Business Focus,,
BRB,Barbados,BRB010,Barbados Free Press (blog),barbadosfreepress.wordpress.com,Blog,Independent/Activist,Critical/Activist,Mixed,"Activists, Diaspora",en,2007,2024-10-15,Caribbean Media Analysis,"Critical blog, often targets government corruption",Activist,"Critical, Reformist",Anti-Corruption,Critical,Activist Blog,,
BELIZE (BLZ)- 10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
BLZ,Belize,BLZ001,Amandala,amandala.com.bz,Newspaper-Legacy,Private/Independent,Opposition (PUP-aligned),Mixed,National Mass Audience,en,1969,2024-10-15,Caribbean Media Analysis,"Largest circulation newspaper, traditionally pro-PUP",Populist,"Belizean, Creole",Pro-Opposition (PUP),Pro-Guatemala border claim (historically),Tabloid,,
BLZ,Belize,BLZ002,The Guardian (Belize),guardian.bz,Newspaper-Legacy,Private/Independent,Government (UDP-aligned),Mixed,"National, Urban",en,1993,2024-10-15,Caribbean Media Analysis,"Major newspaper, traditionally pro-UDP",Pro-Business,"Belizean, Professional",Pro-Government (UDP),Pro-Western,Broadsheet,,
BLZ,Belize,BLZ003,Channel 5 News,channel5belize.com,TV-Legacy (Digital),Private/Independent,Balanced/Investigative,Generally Reliable,National Mass Audience,en,1991,2024-10-15,Caribbean Media Analysis,"Leading TV news, known for investigative reporting",Pro-Business,"Belizean, Balanced","Investigative, Critical",Neutral,Investigative,,
BLZ,Belize,BLZ004,Love FM,lovefm.com,Radio-Legacy,Private/Commercial,Balanced/Talk Radio,Generally Reliable,"National, Urban",en,1992,2024-10-15,Caribbean Media Analysis,"Leading radio station, balanced coverage",Pro-Business,"Belizean, Talk Radio",Balanced,Neutral,Talk Radio,,
BLZ,Belize,BLZ005,Krem Radio/WUB,krem.rocks,Radio-Legacy (Digital),Private/Commercial,Youth/Urban Focus,Mixed,"Youth, Urban",en,1987,2024-10-15,Caribbean Media Analysis,"Popular urban radio, music and news mix",Youth-Focused,"Youth, Urban",Apolitical,Neutral,Entertainment Focus,,
BLZ,Belize,BLZ006,The Reporter,reporter.bz,Newspaper-Legacy,Private/Independent,Variable/Critical,Mixed,"National, Urban",en,1968,2024-10-15,Caribbean Media Analysis,"Weekly newspaper, often critical",Reformist,"Belizean, Critical",Anti-Corruption,Variable,Critical,,
BLZ,Belize,BLZ007,Plus TV,plustvbelize.com,TV-Legacy,Private/Independent,Pro-Government (Variable),Mixed,National Mass Audience,en,2000s,2024-10-15,Caribbean Media Analysis,"Private TV station, often government-friendly",Pro-Business,"Belizean, Mainstream",Pro-Government (usually),Neutral,Mainstream,,
BLZ,Belize,BLZ008,Breaking Belize News,breakingbelizenews.com,Digital-Native,Private/Independent,Breaking News Focus,Mixed,"National, Digital",en,2010s,2024-10-15,Caribbean Media Analysis,Online breaking news portal,Digital-First,"Belizean, Digital",Neutral,Neutral,Breaking News,,
BLZ,Belize,BLZ009,The San Pedro Sun,sanpedrosun.com,Newspaper-Legacy (Local),Private/Local,Local Focus (San Pedro),Generally Reliable,"San Pedro, Tourism",en,1991,2024-10-15,Caribbean Media Analysis,Local newspaper for Ambergris Caye/tourism hub,Tourism Focus,"Local, Tourism",Local Focus,Tourism Interests,Local Newspaper,,
BLZ,Belize,BLZ010,PGTV (Punta Gorda),(Local TV/online),Local TV,Private/Local,Southern Belize Focus,Mixed,"Toledo District, South",en,2000s,2024-10-15,Caribbean Media Analysis,Local TV for southern Belize,Local Focus,"Garifuna, Maya, Local",Local Issues,Local Focus,Community Media,,
THE BAHAMAS (BHS) - 10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
BHS,The Bahamas,BHS001,The Nassau Guardian,thenassauguardian.com,Newspaper-Legacy,Family-Owned (Dupuch family),Politically Neutral/Variable,Generally Reliable,"National, Urban",en,1844,2024-10-15,Caribbean Media Analysis,"Oldest newspaper, generally balanced",Pro-Business,"Bahamian, Elite","Investigative, Critical",Pro-Western,Broadsheet,,
BHS,The Bahamas,BHS002,The Tribune,tribunemedia.net,Newspaper-Legacy,Family-Owned (Pindling/Simms families),Opposition-Leaning (traditionally),Generally Reliable,"National, Urban",en,1903,2024-10-15,Caribbean Media Analysis,"Major daily, often critical of government",Pro-Business,"Bahamian, Mainstream",Anti-Corruption,Pro-Western,Broadsheet,,
BHS,The Bahamas,BHS003,ZNS Bahamas,znsbahamas.com,State Broadcaster,State-Owned,Pro-Government,Mixed,National Mass Audience,en,1937,2024-10-15,Caribbean Media Analysis,"Public broadcaster, government mouthpiece",State-Controlled,"Bahamian, National",Pro-Government,Pro-Government line,State Media,,
BHS,The Bahamas,BHS004,Eyewitness News,eyewitnessnews.com,Digital-Native/TV,Private/Independent,Investigative/Critical,Generally Reliable,"National, Digital",en,2004,2024-10-15,Caribbean Media Analysis,"Online/TV news, known for investigations",Investigative,"Bahamian, Digital","Anti-Corruption, Critical",Neutral,Investigative,,
BHS,The Bahamas,BHS005,Bahamas Information Services,bahamas.gov.bs,Government Media,State-Owned,Official Government,Factual (Official),"Government, Public",en,N/A,2024-10-15,Caribbean Media Analysis,Official government information service,State-Controlled,Official,Pro-Government,Official Line,Official Bulletin,,
BHS,The Bahamas,BHS006,Jones Bahamas,jonesbahamas.com,Digital-Native,Private/Independent,Youth/Digital Focus,Mixed,"Youth, Digital",en,2010s,2024-10-15,Caribbean Media Analysis,"Online news portal, youth-oriented",Youth-Focused,"Youth, Digital",Neutral,Neutral,Digital-First,,
BHS,The Bahamas,BHS007,Bahamas Press (blog),bahamaspress.com,Blog,Independent/Activist,Critical/Sensationalist,Low,"Activists, Sensational",en,2008,2024-10-15,Caribbean Media Analysis,"Controversial blog, often sensationalist",Sensationalist,"Critical, Activist",Anti-Government,Sensational,Activist Blog,,
BHS,The Bahamas,BHS008,The Freeport News,freeport.nassauguardian.net,Newspaper-Legacy (Local),Same as Nassau Guardian,Local Focus (Grand Bahama),Generally Reliable,Grand Bahama Island,en,1961,2024-10-15,Caribbean Media Analysis,Local edition for Freeport/Grand Bahama,Local Focus,"Grand Bahama, Local",Local Issues,Local Focus,Local Newspaper,,
BHS,The Bahamas,BHS009,Our News Bahamas,ournewsbahamas.com,Digital-Native,Private/Independent,Progressive/Reformist,Generally Reliable,"Progressive, Youth",en,2010s,2024-10-15,Caribbean Media Analysis,"Progressive online news, social issues focus",Reformist,"Progressive, Youth-Focused",Reformist,Neutral,Progressive,,
BHS,The Bahamas,BHS010,More 94 FM,more94fm.com,Radio-Legacy,Private/Commercial,Talk Radio,Generally Reliable,"National, Talk Radio",en,1990s,2024-10-15,Caribbean Media Analysis,"Talk radio station, political discussion",Talk Radio,"Bahamian, Talk Radio",Balanced,Neutral,Talk Radio,,
ANTIGUA AND BARBUDA (ATG)- 10 Outlets,,,,,,,,,,,,,,,,,,,,,
